Date,WS,Site,Elev,pH,ANC,H4SiO4,Na+,K+,Ca2+,CaFLAG,Mg2+,Alt,Alm,Alo,NH4+,F-,Cl-,SO4=,NO3-,DIC,DOC,TN
1985-10-15,6,SFB,Bs,4.37,-999.99,94.20,25.10,6.30,12.40,N,8.30,-999.99,58.70,18.50,2.80,1.50,19.10,56.00,9.90,447.20,1610.20,-999.99
1985-10-15,6,HH,Oa,4.31,-999.99,20.80,4.10,13.90,7.50,N,3.20,12.80,11.10,5.80,7.60,0.90,11.90,23.10,19.10,329.70,1752.70,-999.99
1985-10-15,6,HH,Bh,4.42,-999.99,49.30,12.10,11.00,5.50,N,3.80,41.90,35.60,11.70,19.20,1.30,10.40,39.20,39.90,290.00,1286.30,-999.99
1985-10-15,6,HH,Bs,4.43,-999.99,58.40,16.90,3.70,5.30,N,3.10,37.50,37.00,10.70,1.60,1.40,10.00,50.20,12.60,509.00,1030.40,-999.99
1985-10-15,6,LH,Oa,4.59,-999.99,39.00,2.30,24.30,29.40,N,9.50,21.00,16.10,9.30,15.10,0.70,10.70,20.90,24.10,237.10,1950.30,-999.99
1985-10-15,6,LH,Bh,4.91,-999.99,107.00,14.90,11.80,55.40,N,13.20,37.00,31.30,16.40,4.70,1.10,11.60,29.80,50.70,233.50,2671.00,-999.99
1985-11-15,6,SFB,Oa,3.96,-999.99,52.50,15.10,35.10,24.80,N,12.80,-999.99,15.70,8.30,8.90,0.80,21.40,60.00,0.00,376.50,2472.00,-999.99
1985-11-15,6,SFB,Bh,4.17,-999.99,97.50,26.90,3.30,17.40,N,8.60,-999.99,20.50,22.00,2.90,1.50,19.10,57.10,1.30,305.00,1410.50,-999.99
1985-11-15,6,SFB,Bs,3.61,-999.99,104.50,27.90,4.50,16.60,N,9.20,-999.99,29.60,21.30,7.90,1.20,20.20,58.30,0.00,339.50,1149.00,-999.99
1985-11-15,6,HH,Oa,4.26,-999.99,23.50,4.60,16.10,13.90,N,5.10,-999.99,17.00,15.90,0.00,0.70,15.10,31.00,16.20,149.00,1218.50,-999.99
1985-11-15,6,HH,Bh,4.37,-999.99,45.00,18.00,1.20,7.50,N,3.30,-999.99,16.00,11.00,0.30,1.10,14.80,47.00,7.30,268.50,645.50,-999.99
1985-11-15,6,HH,Bs,4.51,-999.99,49.70,22.20,0.30,6.40,N,4.10,-999.99,18.80,6.30,3.60,1.40,14.30,52.00,11.20,447.70,369.30,-999.99
1985-11-15,6,LH,Oa,4.68,-999.99,48.00,2.90,36.00,40.30,N,13.30,-999.99,11.00,4.70,6.60,0.70,17.80,34.80,8.80,159.00,1356.30,-999.99
1985-11-15,6,LH,Bh,4.46,-999.99,157.00,28.80,5.00,70.00,N,14.00,-999.99,9.70,19.10,0.30,1.20,21.10,50.30,32.10,193.00,1862.00,-999.99
1985-11-15,6,LH,Bs,5.27,-999.99,84.00,49.00,1.70,27.80,N,7.90,-999.99,3.70,3.70,3.10,2.20,18.70,48.20,6.20,283.50,251.50,-999.99
1985-12-15,6,SFB,Oa,4.00,-999.99,45.00,18.60,6.10,19.10,N,9.30,-999.99,21.60,12.50,15.90,1.70,18.40,53.10,36.00,191.00,1504.00,-999.99
1985-12-15,6,SFB,Bh,4.35,-999.99,80.00,29.10,6.20,-999.99,N,8.60,-999.99,34.60,11.70,0.30,2.20,19.40,64.00,27.80,193.00,672.00,-999.99
1985-12-15,6,SFB,Bs,4.50,-999.99,99.00,29.10,4.90,17.20,N,9.10,-999.99,37.50,13.60,2.30,2.10,19.80,63.40,0.00,426.50,712.50,-999.99
1985-12-15,6,HH,Oa,3.92,-999.99,18.00,27.20,43.60,14.00,N,7.80,-999.99,2.30,1.00,23.10,0.90,40.90,47.90,71.60,89.10,999.00,-999.99
1985-12-15,6,HH,Bh,4.47,-999.99,54.00,21.60,0.30,21.90,N,3.50,-999.99,33.30,8.00,0.30,-999.99,16.50,48.50,35.40,59.00,465.00,-999.99
1985-12-15,6,HH,Bs,4.55,-999.99,55.00,24.40,0.00,8.90,N,4.20,-999.99,64.00,14.40,1.20,1.70,15.40,57.70,8.40,351.30,464.30,-999.99
1985-12-15,6,LH,Oa,4.58,-999.99,66.00,5.20,18.80,38.40,N,15.30,-999.99,14.00,10.30,11.00,-999.99,14.10,34.60,29.20,218.00,1600.00,-999.99
1985-12-15,6,LH,Bh,4.42,-999.99,-999.99,-999.99,-999.99,-999.99,N,-999.99,-999.99,24.80,17.20,9.30,1.40,24.40,58.70,67.90,184.00,1655.00,-999.99
1985-12-15,6,LH,Bs,5.12,-999.99,96.00,50.00,0.00,29.70,N,7.30,-999.99,12.70,3.50,0.10,2.40,13.70,54.20,25.70,213.00,268.00,-999.99
1986-02-04,6,SFB,Oa,4.50,-999.99,50.00,12.50,-999.99,15.90,N,45.00,-999.99,-999.99,-999.99,158.00,-999.99,27.30,58.70,32.40,208.00,1736.00,-999.99
1986-02-04,6,SFB,Bh,4.30,-999.99,63.00,21.80,6.90,13.40,N,13.20,-999.99,40.30,14.30,4.40,3.80,16.30,58.00,21.70,229.00,764.00,-999.99
1986-02-04,6,HH,Oa,4.05,-999.99,31.70,23.10,35.60,23.90,N,10.80,-999.99,21.50,6.50,10.50,1.90,20.00,40.70,91.60,217.00,699.00,-999.99
1986-02-04,6,HH,Bh,4.35,-999.99,54.00,20.00,8.50,6.40,N,3.60,-999.99,35.00,9.50,9.70,2.70,15.90,45.90,29.90,195.30,514.00,-999.99
1986-02-04,6,HH,Bs,4.47,-999.99,68.00,21.20,2.00,6.50,N,2.90,-999.99,34.90,7.30,4.00,0.80,15.80,49.80,16.70,273.50,369.00,-999.99
1986-02-04,6,LH,Oa,4.68,-999.99,19.00,2.30,28.20,15.70,N,4.30,-999.99,7.60,7.30,112.00,1.00,10.90,17.00,38.30,297.30,1169.50,-999.99
1986-02-04,6,LH,Bh,4.81,-999.99,91.00,24.70,5.70,37.80,N,11.00,-999.99,21.60,14.50,4.30,1.90,12.90,35.90,53.50,168.00,852.50,-999.99
1986-02-04,6,LH,Bs,5.06,-999.99,76.50,33.60,3.10,29.00,N,6.90,-999.99,10.40,4.10,2.50,2.70,15.50,45.10,21.50,200.00,221.00,-999.99
1986-04-10,6,SFB,Oa,5.10,-999.99,20.90,10.10,4.80,7.10,N,4.80,-999.99,8.80,7.00,11.80,1.00,7.10,27.60,4.40,-999.99,-999.99,-999.99
1986-04-10,6,SFB,Bh,4.38,-999.99,64.50,19.30,6.00,9.60,N,8.00,-999.99,36.10,11.40,2.10,1.40,16.10,63.20,7.50,145.80,753.30,-999.99
1986-04-10,6,SFB,Bs,4.51,-999.99,87.40,24.30,5.60,8.80,N,8.20,-999.99,42.80,10.40,2.20,1.40,14.90,70.40,11.30,325.00,643.00,-999.99
1986-04-10,6,HH,Oa,4.37,-999.99,12.90,9.00,26.40,20.30,N,10.00,-999.99,19.70,8.60,9.80,0.80,9.40,41.10,73.40,198.00,1354.00,-999.99
1986-04-10,6,HH,Bh,4.87,-999.99,56.90,20.90,0.60,3.60,N,2.80,-999.99,30.20,6.40,4.70,1.10,12.00,49.40,12.60,148.60,522.90,-999.99
1986-04-10,6,HH,Bs,4.65,-999.99,57.90,17.50,3.10,4.60,N,3.50,-999.99,33.40,5.40,2.20,1.10,12.00,51.40,2.40,458.00,434.00,-999.99
1986-04-10,6,LH,Oa,4.81,-999.99,23.40,3.00,30.30,15.30,N,5.90,-999.99,8.10,4.60,8.70,0.80,7.70,26.00,67.20,350.00,1767.00,-999.99
1986-04-10,6,LH,Bh,4.66,-999.99,46.60,11.90,3.70,37.20,N,11.80,-999.99,27.60,9.60,4.10,1.30,7.50,28.30,69.10,105.60,953.30,-999.99
1986-04-10,6,LH,Bs,5.15,-999.99,84.80,30.40,0.30,22.30,N,7.10,-999.99,14.10,2.80,1.80,2.00,9.70,43.70,20.80,276.00,281.00,-999.99
1986-05-21,6,SFB,Oa,4.30,-999.99,70.50,9.90,4.80,7.00,N,4.60,-999.99,13.40,9.80,6.00,1.20,7.80,29.50,14.00,165.40,1283.80,-999.99
1986-05-21,6,SFB,Bh,4.40,-999.99,61.30,17.20,6.60,9.60,N,6.90,-999.99,32.40,11.60,1.60,1.30,9.10,51.00,14.10,247.90,388.80,-999.99
1986-05-21,6,SFB,Bs,4.56,-999.99,71.80,20.70,5.50,9.10,N,7.70,-999.99,43.10,11.10,1.20,1.40,11.40,61.30,13.90,305.70,583.30,-999.99
1986-05-21,6,HH,Bs,4.58,-999.99,43.00,14.40,1.30,4.20,N,3.60,-999.99,25.50,11.10,1.00,1.30,9.80,42.20,13.90,315.70,371.10,-999.99
1986-05-21,6,LH,Oa,4.96,-999.99,114.30,-999.99,-999.99,-999.99,N,-999.99,-999.99,15.30,-999.99,10.20,1.20,19.70,42.00,85.70,205.80,2287.40,-999.99
1986-06-18,6,SFB,Oa,3.99,-999.99,32.00,8.50,9.90,16.20,N,14.00,-999.99,29.50,29.40,1.40,1.20,15.00,41.10,9.80,326.80,2884.10,-999.99
1986-06-18,6,SFB,Bh,4.28,-999.99,46.00,11.60,5.60,11.80,N,6.90,-999.99,29.70,16.80,2.70,1.00,9.50,34.90,1.30,296.80,1356.60,-999.99
1986-06-18,6,SFB,Bs,4.55,-999.99,60.90,12.90,5.10,10.50,N,7.30,-999.99,38.70,24.70,1.70,1.20,10.20,46.60,0.00,327.10,648.40,-999.99
1986-06-18,6,HH,Oa,4.22,-999.99,29.10,8.00,14.30,19.30,N,8.10,-999.99,20.60,9.10,1.20,0.90,10.30,31.50,56.50,243.30,1246.20,-999.99
1986-06-18,6,HH,Bh,4.42,-999.99,54.80,16.30,1.40,6.40,N,4.40,-999.99,25.40,13.30,3.20,1.00,11.50,39.80,16.80,383.50,537.40,-999.99
1986-06-18,6,HH,Bs,4.52,-999.99,52.40,15.20,2.40,7.40,N,4.40,-999.99,24.10,7.30,19.40,1.10,12.80,41.80,19.90,346.40,375.40,-999.99
1986-06-18,6,LH,Oa,4.65,-999.99,72.40,6.60,35.90,25.70,N,12.90,-999.99,15.00,13.10,31.30,0.80,13.50,30.80,91.20,316.40,1348.80,-999.99
1986-06-18,6,LH,Bh,4.32,-999.99,130.00,15.50,14.10,37.90,N,20.70,-999.99,22.60,-999.99,50.50,1.90,21.30,28.40,192.00,244.70,1171.60,-999.99
1986-06-18,6,LH,Bs,5.20,-999.99,101.30,27.10,1.40,22.20,N,7.30,-999.99,11.60,5.60,11.50,1.70,12.10,42.00,26.30,231.10,206.50,-999.99
1986-07-12,6,SFB,Bs,4.56,-999.99,62.90,16.10,-999.99,10.80,N,6.60,-999.99,36.30,10.60,0.00,1.40,11.50,55.10,0.00,389.90,555.00,-999.99
1986-07-12,6,HH,Bs,4.57,-999.99,35.20,19.10,-999.99,9.40,N,3.50,-999.99,26.30,6.30,0.00,1.10,10.00,42.50,6.40,338.80,548.20,-999.99
1986-08-26,6,SFB,Oa,4.00,-999.99,34.30,6.50,-999.99,-999.99,N,-999.99,-999.99,32.10,21.80,9.80,0.80,7.00,42.60,11.50,-999.99,3079.30,-999.99
1986-08-26,6,SFB,Bh,4.21,-999.99,98.20,15.60,-999.99,-999.99,N,-999.99,-999.99,33.80,19.00,2.00,0.90,5.60,52.90,1.30,-999.99,1638.30,-999.99
1986-08-26,6,SFB,Bs,4.54,-999.99,83.80,16.40,-999.99,-999.99,N,-999.99,-999.99,37.30,13.00,0.30,1.00,9.50,50.10,0.00,-999.99,698.70,-999.99
1986-08-26,6,HH,Oa,4.14,-999.99,27.70,1.10,-999.99,-999.99,N,-999.99,-999.99,18.50,8.80,41.70,0.60,13.00,50.90,25.30,-3.00,1705.00,-999.99
1986-08-26,6,HH,Bh,4.38,-999.99,31.20,9.00,-999.99,-999.99,N,-999.99,-999.99,30.70,9.90,18.70,0.90,12.10,50.00,13.00,-999.99,816.60,-999.99
1986-08-26,6,HH,Bs,4.45,-999.99,54.70,19.40,-999.99,-999.99,N,-999.99,-999.99,24.70,8.10,2.20,0.90,12.50,49.90,0.00,-999.99,533.10,-999.99
1986-08-26,6,LH,Oa,4.53,-999.99,73.30,2.10,-999.99,-999.99,N,-999.99,-999.99,15.20,13.80,33.30,0.50,20.70,50.80,33.40,-999.99,1482.00,-999.99
1986-08-26,6,LH,Bh,4.65,-999.99,84.40,10.60,-999.99,-999.99,N,-999.99,-999.99,18.10,16.20,4.10,1.00,13.00,49.50,26.30,-999.99,1495.30,-999.99
1986-08-26,6,LH,Bs,5.03,-999.99,98.20,40.40,-999.99,-999.99,N,-999.99,-999.99,8.50,4.80,0.90,2.00,16.70,51.20,4.80,-999.99,301.60,-999.99
1986-09-20,6,SFB,Bs,4.57,-999.99,-999.99,19.10,-999.99,-999.99,N,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
1986-09-20,6,HH,Bs,4.48,-999.99,60.20,13.30,-999.99,-999.99,N,-999.99,-999.99,-999.99,-999.99,0.30,1.10,4.60,48.50,0.00,608.60,464.00,-999.99
1986-09-20,6,LH,Oa,4.43,-999.99,65.80,4.10,-999.99,-999.99,N,-999.99,-999.99,-999.99,-999.99,27.10,1.00,14.30,52.30,25.40,120.80,954.10,-999.99
1986-10-25,6,SFB,Oa,3.98,-999.99,56.40,4.80,31.70,-999.99,N,-999.99,-999.99,41.60,38.00,15.00,0.50,39.30,90.70,8.50,409.30,3369.50,-999.99
1986-10-25,6,SFB,Bs,4.61,-999.99,116.20,19.00,7.80,-999.99,N,-999.99,-999.99,40.20,14.80,0.70,0.80,12.10,26.90,0.00,684.50,598.20,-999.99
1986-10-25,6,HH,Bs,4.50,-999.99,77.00,15.40,4.30,-999.99,N,-999.99,-999.99,32.30,9.40,0.70,0.70,5.00,52.30,0.00,685.30,480.30,-999.99
1986-10-25,6,LH,Oa,4.32,-999.99,116.00,-999.99,127.30,-999.99,N,-999.99,-999.99,28.90,23.10,44.40,0.40,116.00,103.00,49.30,157.30,2079.80,-999.99
1987-01-08,6,SFB,Oa,3.99,-999.99,38.00,5.10,0.50,22.70,N,13.60,27.60,23.10,22.10,6.00,1.50,14.80,49.90,11.80,264.50,2093.30,-999.99
1987-01-08,6,SFB,Bh,4.35,-999.99,91.60,20.00,5.00,19.40,N,11.70,42.10,35.60,20.60,2.50,1.90,18.70,67.60,18.60,262.40,1025.80,-999.99
1987-01-08,6,SFB,Bs,4.56,-999.99,133.40,20.80,7.00,15.30,N,9.50,42.10,41.20,17.90,1.60,1.70,13.60,62.50,4.50,491.10,714.70,-999.99
1987-01-08,6,HH,Oa,4.28,-999.99,55.80,7.20,16.80,50.50,N,12.80,16.50,14.20,9.60,3.50,1.70,11.20,45.70,34.80,202.20,1332.20,-999.99
1987-01-08,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,N,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,38.10,582.70,-999.99
1987-01-08,6,HH,Bs,4.71,-999.99,44.60,17.10,1.40,7.40,N,4.50,30.70,27.30,7.30,0.70,1.60,12.90,55.40,9.20,139.40,356.30,-999.99
1987-01-08,6,LH,Oa,4.56,-999.99,109.70,6.10,15.70,52.30,N,14.40,21.00,15.20,5.20,45.10,1.30,16.10,51.80,55.80,162.10,1231.90,-999.99
1987-01-08,6,LH,Bs,4.97,-999.99,98.80,41.10,0.30,27.00,N,8.20,-999.99,13.60,4.60,2.10,2.40,9.00,52.50,14.50,232.60,268.70,-999.99
1987-03-10,6,SFB,Oa,3.95,-999.99,33.80,11.70,3.60,19.20,N,12.80,28.10,19.20,18.10,15.60,1.00,18.10,55.30,12.60,205.90,1932.60,-999.99
1987-03-10,6,SFB,Bs,4.63,-999.99,117.90,28.10,7.20,15.00,N,9.90,44.20,43.10,21.30,1.20,1.10,13.20,63.00,9.60,263.90,605.40,-999.99
1987-03-10,6,HH,Oa,4.31,-999.99,42.20,8.10,61.40,18.70,N,12.30,18.20,15.90,11.10,42.50,0.50,22.40,41.80,92.40,163.00,1981.70,-999.99
1987-03-10,6,HH,Bh,4.17,-999.99,75.40,24.80,4.00,8.20,N,4.50,42.30,34.90,14.10,5.40,1.50,11.40,58.20,39.20,287.10,543.80,-999.99
1987-03-10,6,HH,Bs,4.61,-999.99,67.60,18.00,1.80,8.10,N,3.50,33.20,29.30,7.60,1.80,1.00,11.20,53.10,11.50,406.20,411.30,-999.99
1987-03-10,6,LH,Oa,4.52,-999.99,77.50,14.70,32.50,56.40,N,12.30,32.20,17.40,15.90,1.70,0.80,19.60,52.80,77.90,178.90,-999.99,-999.99
1987-05-13,6,SFB,Oa,4.14,-999.99,14.10,9.10,2.60,23.20,N,13.10,21.10,17.20,16.40,6.80,0.40,11.10,38.80,26.70,167.50,1999.90,-999.99
1987-05-13,6,SFB,Bh,4.21,-999.99,65.20,20.40,4.30,15.00,N,11.60,46.40,34.10,22.10,1.70,0.20,11.50,56.60,16.90,85.20,1278.20,-999.99
1987-05-13,6,SFB,Bs,4.23,-999.99,98.30,23.10,3.10,14.90,N,10.00,-999.99,57.90,22.10,0.90,0.20,12.80,59.10,45.60,352.60,666.90,-999.99
1987-05-13,6,HH,Oa,4.23,-999.99,26.40,10.00,38.40,22.60,N,11.20,-999.99,13.20,8.60,27.40,0.20,10.20,25.90,108.10,86.80,1326.80,-999.99
1987-05-13,6,HH,Bh,4.35,-999.99,36.70,20.40,4.10,2.00,N,2.50,38.80,27.50,10.40,2.80,0.20,13.50,36.70,36.90,215.00,591.30,-999.99
1987-05-13,6,HH,Bs,4.51,-999.99,73.50,26.50,2.60,13.10,N,5.30,41.90,34.90,9.50,0.00,0.20,14.20,35.30,36.40,442.50,416.70,-999.99
1987-05-13,6,LH,Oa,4.67,-999.99,34.90,5.20,25.80,28.70,N,10.40,23.80,11.10,10.50,8.10,0.30,7.10,18.30,36.40,169.40,1525.30,-999.99
1987-05-13,6,LH,Bh,4.73,-999.99,52.80,19.10,6.10,25.70,N,10.10,29.90,13.40,11.20,4.10,0.30,8.20,32.70,31.10,201.40,419.20,-999.99
1987-06-10,6,SFB,Oa,4.02,-999.99,30.50,14.60,7.80,39.50,N,14.30,30.20,23.40,21.00,17.30,0.90,12.70,37.20,9.90,263.00,2108.40,-999.99
1987-06-10,6,SFB,Bh,4.29,-999.99,59.30,19.40,5.20,24.40,N,8.40,41.70,31.00,18.10,1.20,0.90,10.00,40.40,8.70,224.40,603.90,-999.99
1987-06-10,6,SFB,Bs,4.61,-999.99,93.70,20.40,4.70,23.60,N,8.80,-999.99,39.80,17.10,0.50,1.20,10.50,52.40,3.90,295.00,455.10,-999.99
1987-06-10,6,HH,Oa,4.11,-999.99,35.10,10.40,47.60,29.20,N,9.80,28.70,27.20,21.40,13.60,0.50,9.00,38.90,21.70,223.00,1430.70,-999.99
1987-06-10,6,HH,Bh,4.42,-999.99,47.20,20.70,15.10,37.10,N,9.20,26.70,23.50,11.60,2.70,1.10,10.20,37.10,90.50,191.30,677.10,-999.99
1987-06-10,6,HH,Bs,4.60,-999.99,59.80,24.20,3.90,17.80,N,5.00,34.70,34.50,16.30,0.30,1.20,12.10,45.60,10.20,280.50,252.00,-999.99
1987-06-10,6,LH,Oa,4.62,-999.99,65.80,7.60,13.00,49.10,N,13.80,29.40,27.20,12.00,8.80,0.70,12.70,29.50,29.40,137.40,1506.30,-999.99
1987-06-10,6,LH,Bh,4.33,-999.99,161.90,31.80,7.70,77.20,N,20.60,29.20,17.80,15.70,0.40,2.10,12.90,43.50,136.00,176.80,562.00,-999.99
1987-06-10,6,LH,Bs,5.08,-999.99,93.10,43.90,0.90,32.00,N,8.20,26.50,24.90,10.90,3.20,2.60,11.90,40.20,10.60,185.90,208.90,-999.99
1987-07-10,6,SFB,Oa,3.98,-999.99,31.30,21.80,10.50,14.20,N,12.80,26.90,19.10,18.80,4.90,0.40,10.20,41.30,5.50,271.40,2583.70,-999.99
1987-07-10,6,SFB,Bh,4.21,-999.99,73.60,31.30,3.10,15.20,N,9.00,38.50,31.20,17.60,0.90,0.30,3.80,49.60,3.70,342.20,1283.90,-999.99
1987-07-10,6,SFB,Bs,4.50,-999.99,77.80,38.70,3.80,17.00,N,9.50,44.00,40.20,16.30,1.20,0.20,4.80,50.00,3.20,602.00,613.70,-999.99
1987-07-10,6,HH,Oa,4.30,-999.99,27.10,30.00,9.50,26.00,N,7.40,36.70,33.50,13.30,19.40,0.20,8.90,29.00,41.40,211.50,1416.30,-999.99
1987-07-10,6,HH,Bh,4.28,-999.99,37.60,38.30,5.40,18.20,N,4.50,38.20,34.20,12.90,1.80,0.30,12.80,36.90,49.70,109.90,452.10,-999.99
1987-07-10,6,HH,Bs,4.70,-999.99,43.10,37.40,1.50,39.20,N,5.30,-999.99,35.90,7.10,0.00,0.30,11.10,46.70,8.70,164.00,363.00,-999.99
1987-07-10,6,LH,Oa,4.50,-999.99,48.00,20.90,7.70,22.50,N,9.90,23.20,12.50,11.30,14.10,0.30,15.80,23.80,21.10,268.90,1200.70,-999.99
1987-07-10,6,LH,Bh,4.41,-999.99,106.30,20.40,9.70,43.40,N,11.10,31.00,16.50,15.40,1.80,0.40,11.60,31.70,16.60,167.40,427.10,-999.99
1987-07-10,6,LH,Bs,4.94,-999.99,89.40,19.10,1.50,64.60,N,8.20,14.30,8.30,3.20,0.30,0.10,18.50,42.40,14.20,185.70,305.60,-999.99
1987-08-24,6,SFB,Oa,4.97,-999.99,15.90,10.90,20.00,4.00,N,16.90,16.60,14.30,9.10,24.20,0.80,12.50,50.30,28.90,283.40,2180.70,-999.99
1987-08-24,6,SFB,Bh,4.37,-999.99,76.70,23.10,3.60,5.20,N,9.50,41.30,30.20,19.10,5.70,0.30,8.50,53.80,12.20,581.90,1016.70,-999.99
1987-08-24,6,SFB,Bs,4.55,-999.99,82.20,22.20,3.30,29.70,N,8.60,-999.99,39.30,17.20,0.00,0.20,6.10,56.40,17.60,653.80,652.00,-999.99
1987-08-24,6,HH,Oa,4.49,-999.99,21.40,3.90,53.20,19.50,N,9.90,24.30,17.20,11.90,15.30,0.30,15.60,48.00,39.60,182.40,1608.70,-999.99
1987-08-24,6,HH,Bs,4.70,-999.99,40.30,21.30,1.80,10.50,N,5.80,28.80,27.30,7.90,0.00,0.20,3.20,40.90,0.20,294.30,305.60,-999.99
1987-08-24,6,LH,Oa,4.31,-999.99,50.60,3.90,19.20,25.00,N,13.20,19.50,11.30,9.50,5.90,0.30,9.00,40.80,34.30,353.00,1525.40,-999.99
1987-08-24,6,LH,Bh,4.67,-999.99,145.70,16.80,10.70,77.30,N,21.00,30.10,16.50,15.90,2.30,0.50,-999.99,-999.99,-999.99,280.90,600.30,-999.99
1987-09-24,6,SFB,Oa,4.20,-999.99,16.60,6.10,19.70,29.20,N,11.90,17.20,15.40,15.30,15.70,0.60,14.20,18.60,5.60,92.60,2358.90,-999.99
1987-09-24,6,SFB,Bh,4.19,-999.99,163.50,24.80,1.50,26.40,N,11.10,42.20,37.80,19.10,4.60,0.40,10.20,67.60,1.30,452.20,1150.70,-999.99
1987-09-24,6,SFB,Bs,4.56,-999.99,115.50,30.40,6.90,20.00,N,9.50,40.80,39.40,17.10,0.00,0.40,11.10,55.00,1.20,576.50,325.60,-999.99
1987-09-24,6,HH,Oa,4.37,-999.99,21.70,3.90,24.00,11.20,N,4.10,18.40,15.30,9.20,17.00,0.30,8.20,17.30,11.20,183.00,1525.40,-999.99
1987-09-24,6,HH,Bh,4.29,-999.99,42.10,16.50,1.00,8.20,N,4.90,38.60,28.10,8.80,3.90,0.30,7.60,39.60,38.40,69.50,612.80,-999.99
1987-09-24,6,HH,Bs,4.52,-999.99,71.60,23.50,1.80,7.70,N,3.30,-999.99,33.90,7.30,0.00,0.30,4.80,51.50,3.20,114.00,493.80,-999.99
1987-09-24,6,LH,Oa,4.70,-999.99,45.00,6.50,15.10,28.90,N,8.60,14.50,8.90,8.20,10.40,0.50,9.50,16.80,13.00,99.70,1099.90,-999.99
1987-09-24,6,LH,Bh,4.50,-999.99,158.00,22.20,6.60,46.70,N,12.80,36.30,19.00,18.40,1.90,0.50,6.00,30.30,3.30,288.10,517.10,-999.99
1987-09-24,6,LH,Bs,5.01,-999.99,79.80,38.30,3.10,24.20,N,8.20,13.00,7.30,2.90,0.90,0.70,10.60,39.20,3.60,434.10,346.40,-999.99
1987-11-23,6,SFB,Oa,4.03,-999.99,56.30,20.90,3.30,79.10,N,12.30,-999.99,26.80,16.80,11.90,1.40,24.20,49.40,0.10,191.10,1900.50,-999.99
1987-11-23,6,SFB,Bh,4.25,-999.99,121.70,25.70,2.00,33.40,N,8.60,-999.99,27.90,9.20,1.70,1.20,17.40,52.80,1.30,123.10,942.10,-999.99
1987-11-23,6,SFB,Bs,4.52,-999.99,116.20,26.10,1.50,35.70,N,8.60,-999.99,31.40,8.00,2.10,1.30,15.70,56.20,0.00,211.10,603.90,-999.99
1987-11-23,6,HH,Oa,4.45,-999.99,12.00,14.40,51.20,25.20,N,7.80,-999.99,21.60,13.80,11.60,0.80,27.10,35.70,58.30,96.20,1543.20,-999.99
1987-11-23,6,HH,Bh,4.40,-999.99,56.30,23.50,0.80,16.70,N,4.50,-999.99,33.50,12.30,0.80,1.30,11.00,47.00,60.60,101.30,423.10,-999.99
1987-11-23,6,HH,Bs,4.52,-999.99,59.40,21.70,1.30,16.50,N,3.70,-999.99,28.00,10.20,2.30,-999.99,12.20,47.30,0.00,42.20,309.60,-999.99
1987-11-23,6,LH,Oa,4.81,-999.99,25.00,11.70,73.40,26.00,N,13.20,-999.99,9.70,8.60,-999.99,0.70,27.00,45.70,4.20,62.30,1300.20,-999.99
1987-11-23,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,N,-999.99,-999.99,-999.99,-999.99,-999.99,1.20,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
1988-01-23,6,SFB,Bh,4.21,-999.99,92.40,31.80,5.40,16.50,N,8.70,34.10,27.20,13.20,3.20,1.40,21.50,56.20,9.00,93.20,870.90,-999.99
1988-01-23,6,SFB,Bs,4.46,-999.99,117.70,31.30,4.30,12.50,N,7.10,36.20,30.50,16.20,0.30,1.50,19.60,55.70,3.10,152.50,517.70,-999.99
1988-01-23,6,HH,Oa,4.39,-999.99,64.10,28.30,1.50,7.20,N,2.50,33.90,27.80,7.40,0.30,1.20,19.00,47.80,6.80,82.00,522.80,-999.99
1988-01-23,6,HH,Bh,4.35,-999.99,43.60,20.90,2.60,7.50,N,4.20,22.30,20.80,6.70,8.70,0.80,15.60,35.30,25.40,69.30,516.50,-999.99
1988-01-23,6,HH,Bs,4.24,-999.99,61.70,29.10,2.30,12.70,N,3.70,-999.99,38.80,7.80,9.30,1.50,24.80,47.10,53.60,91.80,628.60,-999.99
1988-01-23,6,LH,Oa,4.43,-999.99,50.00,22.20,6.10,33.20,N,10.00,18.00,11.70,9.00,9.80,0.90,14.80,32.60,38.30,119.20,1099.90,-999.99
1988-01-23,6,LH,Bh,4.31,-999.99,163.40,25.20,9.70,53.40,N,15.80,24.30,16.50,14.40,0.30,2.00,23.10,51.70,43.70,100.70,1125.70,-999.99
1988-01-23,6,LH,Bs,4.83,-999.99,85.70,49.60,4.10,22.20,N,6.70,12.80,11.20,4.30,0.30,2.30,13.40,46.60,12.40,134.80,297.40,-999.99
1988-03-18,6,SFB,Bs,-999.99,-999.99,188.70,34.20,10.60,18.00,N,17.90,41.30,30.10,12.20,1.00,0.90,26.40,52.90,5.50,104.70,465.70,-999.99
1988-03-18,6,HH,Bs,-999.99,-999.99,90.60,28.50,4.20,9.90,N,7.80,34.50,32.20,6.10,3.60,0.70,21.40,49.20,8.10,111.00,257.30,-999.99
